10863406	hau	Mu yi fatan abu mai kyau, amma fa mara kyau na tafe.
10863408	hau	In ka kasa sauya su, shiga ayi da kai.
10863411	hau	Sanduna da duwatsu na iya karya ƙasusuwana, amma kalmomi ba za su taɓa cutar da ni ba.
10863412	hau	Ba'a yabon Annabi a asalin garin shi.
10863413	hau	Idan hular ta yi, sai ka saka.
10863417	hau	Babu farin ciki a duniya, amma akwai zaman lafiya da 'yanci.
10863418	hau	Wani sanata ya kira shugaban ƙasar wata ƙasa, jami'in tsohuwar hukumar binciken sirri da ake son dawowa da ita a tsohuwar ƙasar.
10863421	hau	Sarauniya ta yi murmushi cikin farin ciki. An bar Ingila ya zama wani bangaren Scotland.
10863424	hau	Wani lokaci dole mu kula da mazajen mu kamar baayi.
10863425	hau	Mama da baba sun dawo gida.
10863426	hau	Kada ka yi ƙoƙarin cewa za ka zama jarumi yanzu.
10863427	hau	Duk wanda ya ce ana rufe shagon da karfe 9:00 p.m. ya yi kuskure. Sha biyun dare su ke rufewa.
10863432	hau	Duk ma'aikacin da ya saci kudin ya kamata a kore shi.
10863433	hau	Ko ma laifin wane ne, bari mu tsabtace abin kafin baba ya dawo gida.
10863434	hau	Babu wani shiri Ba saboda babu wani duniya B.
10863441	hau	Na ji daɗin ganin ka.
10863442	hau	Babu tabbacin komai.
10863443	hau	Ugly Betty tana ɗaya daga cikin shahararrun shirye-shiryen talabijin a duniya.
10863447	hau	Ni ɗan Burtaniya ne.
10863448	hau	Ubangiji shi ne jagorana, takobina kuma abin abokin rayuwata.
10863449	hau	Abin mamaki an tambayeni sunan firji from Jamusanci sau uku to rayuwata. Akwai dubban kalmomi, mecece damar iya tambayarka game by kalma guda har sau uku?
10863450	hau	Za ka iya amfani da ofishin aika saƙo don kai saƙo ga wani ko kuma kamfani.
10863453	hau	Zan iya tabbatar muku da hakan.
10863454	hau	Na yi tunani zan same ku a can.
10863455	hau	Ba za ku iya shiga cikin gidan da aka rasa ba tare da malafa da bulala ba!
10863456	hau	Shin menene tsuntsaye ma?
10863457	hau	Za mu yi kiwon birrai a wata ƙaramar duniya ta kowace matsakaiciyar tauraro. Amma za mu iya fahimtar duniyar. Hakan ya samar mana da wani mai na musamman.
10863459	hau	Kar ku damu, za ta ji sauƙi.
10863460	hau	Ya maganar ƙara farawa tun daga farko?
10863461	hau	An kai mishi hari da yake dawowa gida cikin dare.
10863462	hau	Me yasa mata suke buɗe bakinsu yayin da suke shafa kayan shafa a idanunsu?
10863463	hau	Musu da mace tamkar nutsewa ne a ruwa, ko kuma ƙonewa a wuta, ko kuma haƙar ƙasa ko mutum ya ce zai kama iska.
10863465	hau	Yau ranar haihuwar mama ne. Nace a kawo mun kek.
10863468	hau	Wataƙila garken duka za su tafi wani wuri don neman ruwa.
10863469	hau	Sai mun haɗu gobe da safe!
10863470	hau	Ba wai yawan littafan da mutum ya karanta ba, amma waɗanne.
10863471	hau	Akwai wuya yarda da hakan.
10863472	hau	Na fada musu abinda nake so.
10863475	hau	Ba wanda yake dora maka laifi.
10863476	hau	Masana kimiyya a Burtaniya sun tabbatar da cewa idan kun juya tutar Japan sama, tutar Japan zaku sake samu.
10863480	hau	Amfani da waɗannan ka'idoji zai dogara, koyaushe da ko'ina, kan takamaiman yanayin tarihi.
10863481	hau	Duk wadanda ake zargin ba su da laifi har sai an tabbatar da su a gaban kotu.
10863482	hau	Ina addu'a.
10863483	hau	Amsar ka tana da muhimmanci!
10863486	hau	Kowa zai iya kirga kwallon cikin Tuffa, amma Allah ne kadai zai iya kirga Tuffa a cikin iri.
10863487	hau	Babu kowani bayani a ajiye da yayi dai-dai da buƙatar.
10863488	hau	Motar ta yi zafi ga kuma cunkoso.
10863489	hau	Wannan labari ne mai kyau.
10863490	hau	Duk muna da tabbacin hakan.
10863491	hau	Suna da alama suna yin nishaɗi.
10863492	hau	Shin kun yi imani da mala'iku masu kula?
10863493	hau	Ta motsa kamar sarauniya kuma tana nuna cewa tana da rawar jiki a cikin jininta.
10863494	hau	Ba za mu kasance har abada cikin duniya ba, amma na lokaci ne.
10863495	hau	Ban san abin da ke faruwa ba daidai ba, amma sau da yawa lokacin da na yi kokarin shiga shafin a yau, ba zan iya yin hakan ba.
10863496	hau	Jamusawa suna darajar ƙwarin kyautata jin daɗin jama'a.
10863499	hau	"Ku yi haƙuri, ina ne wajen da ake shiga kogon dragon?" "Bai kamata ki je wajen ba."
10863500	hau	Ina ji kamar ina cikin wani littafin nishadi.
10863502	hau	Dayan biyun su, ya yi gabas dayan kuma yamma.
10863503	hau	Ina ganin na taɓa ganin mutumin3sa ke kusa da Xiao Li da.
10863504	hau	An hango daga nesa, dutsen ya zama kamar tsohuwar leofa.
10863505	hau	Ka fara kenan to Allah zai taimake ka.
10863506	hau	Dole duk mun tashi tsaye akan wannan.
10863507	hau	Maayu basa kuka.
10863508	hau	Yayi kokarin nuna yana natse, amma hannayen shi da suke rawa sun tona mishi asiri.
10863509	hau	Allah na iya wasa da dunƙule tare da sararin samaniya, amma wani abin mamaki yana ci gaba tare da manyan lambobi.
10863512	hau	Ba bu wani fasihin mai ƙirƙira fiye da mahalicci cikin halittarsa, kowa ya san yana ko ina amma ba za a iya ganinsa ba.
10863515	hau	Marubucin, a cikin aikinsa, dole ne ya zama kamar Allah a cikin talikai, wanda yake a ko'ina kuma a bayyane babu inda yake.
10863518	hau	A yau wannan rana, ita ce ranar da tafi ko wacce dacewa da United States.
10863521	hau	Addini shine yanci da adalci a duk yankin.
10863522	hau	Mu mutane ne ko abubuwa a wannan tsarin?
10863523	hau	Babu jiya ko gobe, amma kawai Yanzu, kamar yadda ya kasance shekaru dubu da suka gabata kuma yadda zai kasance shekaru dubu kenan.
10863525	hau	Yana da kirki.
10863528	hau	Ko yaushe Kungiyar Redi Kuros na kai abinci ga wurin da bala'i ya shafa.
10863533	hau	Ban taba juya Rs di na...
10863534	hau	Na sami farin ciki cikin lalata rayuka, jin daɗin laifina ne.
10863535	hau	Daga shekaru 14 ne mutum ya zama wajibi ya rike katin shaida a Holan.
10863537	hau	A yau, akwai yanayi na kwanciyar hankali a kudu maso gabas.
10863538	hau	Kuma a lokacin na ji cewa suna cin cuku mai launin shuɗi a kan cincin na citta a Sweden. Shin hakan na iya zama daidai?
10863539	hau	Kin tabbata ba ta da saurayi?
10863540	hau	Tsuntsaye biyu sun gina sheƙa ba tare da neman izini ba.
10863543	hau	Kar ka haskan fitilar leza in fuska!
10863545	hau	Lokacin da nake mafarki, wata mata da farar riga ta bayyana a gareni.
10863548	hau	Nada kullu a cikin fim mai haske kuma sanyi na mintina 15 zuwa 30.
10863549	hau	A cire shi daga cikin zafi, a saka manshanu, sannan barshi ya huce.
10863551	hau	Bikin Auren March koyaushe yana tunatar da ni irin kidan da ake yi yayin da sojoji suka shiga yaƙi.
10863552	hau	Bai kamata dama ka taɓa jira na.
10863553	hau	Idan kuna da buƙata ta kun san inda za ku same ni.
10863554	hau	Kiɗan dijital yana ƙara zama sananne.
10863555	hau	Kai, kalli wannan.
10863556	hau	Dole in tantance tunani na.
10863557	hau	Yanzu dai, me ya sa ban yi mamaki ba?
10863558	hau	Me ya sa ba za ki je ki kalli TV ba ni kuma na dafa abincin dare?
10863559	hau	Bangaren dama na rikoda ta ya fice.
10863561	hau	Babu wanda ya girmama ni.
10863564	hau	Wanene abokin ka?
10863565	hau	Kamar na san wannan muryar.
10863568	hau	Ta yaya binciken ya tafi?
10863569	hau	Za ka iya yi mani karamin alheri?
10863570	hau	Shin mun kade?
10863571	hau	Kar ka manta ka maida masa amsar wasikar shi.
10863572	hau	Kodayake na yi aiki kan ayyukan da suka dace, Ba a taɓa sanya ni zuwa aikin wannan sikelin ba.
10863573	hau	Da ka ɓatar da faskonka a wata ƙasar gara ka ɓatar da jakar ka ko kuma a sace walet ɗinka.
10863578	hau	Bana tunanin akwai wani ƙarin bayani game da abinda ya faru.
10863581	hau	Kuna son waken rok da roll?
10863582	hau	Wai me ku ke shirin yi ne?
10863583	hau	Kuna da ma'aunin tef da zan iya ara?
10863584	hau	Idan baka da abin fada mai kyau, to ka yi shiru da bakinka.
10863586	hau	Bani kadai ne ban yi bacci ba daren jiya.
10863589	hau	Tabbata ka kammala wannan a ƙarshen yau.
10863590	hau	Kai, kalli dusar ƙanƙara.
10863591	hau	Kai, dan Allah ina iya magana da kai dakika ɗaya?
10863592	hau	Kai, wasa nake yi kawai.
10863593	hau	Kai, me ku ke yiwa dariya?
10863596	hau	Akwai banbancin al'adu masu dama tsakanin gabaci da yammacin Jamus.
10863599	hau	Kina kaunarsa, ko ba haka ba?
10863602	hau	Kwayoyin halitta sune tubalin ginin rayuwa.
10863603	hau	Kunkuruwar teku wasu halittu ne masu ban mamaki.
10863604	hau	Olivia da Emma abokanai ne.
10863605	hau	Maya da Chloe abokai ne.
10863606	hau	Sun musaya rubutu a cikin aji.
10863607	hau	Philip ya ƙi yin tafiye-tafiye don wasannin waje. Yana gajiya kowane lokaci sannan kuma baya yin wasan yadda ya kamata.
10863608	hau	An tashi wasan a kunnen doki kowa yaci 2-2.
10863611	hau	Yan wasan sun fita daga filin kuma sun gana yayin hutun rabin lokaci.
10863612	hau	A karshen rabin farko Real Madrid ke kan gaba, amma daga karshe Chelsea ce ta yi nasara.
10863613	hau	Ina ganin ƙasar Brazil ce ƙasar da ta fi ƴan ƙungiyar wasan ƙwallon ƙafa masu ƙarfi, haka kuma za su iya samun damar cinye gasar cin kofin duniya na 2014.
10863616	hau	An dakatar da Jonathan sakamokn yin faɗa da ɗan wasan ɗaya ƙungiyar.
10863619	hau	Wallon ƙwandala ya yanke shawarar wanda zai fara wasan.
10863620	hau	Kamar ko wane lokaci ƙungiyar kwallon ƙafa ta Spain ta nuna ƙwarewa a wasan.
10863623	hau	Na ji yashi tsakanin yatsun kafa ta.
10863624	hau	Kamar Lauren na fama da ciwon kai.
10863625	hau	Ni da Molly mun je sinima.
10863626	hau	Fada ko gudu.
10863627	hau	Wannan ce makaranta.
10863628	hau	Ba za ki iya yin ƙasa da muryar ki ba?
10863630	hau	An buƙaci ƙarin sojoji.
10863631	hau	Kuɗin biyan lauya ya raba shi da wani abu da ya kai £9,000.
10863632	hau	Mafita mafi kyawu za'a iya samun ta hanyar aiwatar da gwaji da kuskure.
10863633	hau	Ya yi muni sosai cewa ba za ku iya yin hutu a wannan shekara ba!
10863634	hau	Zan yi matukar farin ciki in taimake ka!
10863635	hau	Biredin bai yankuwa da kyau saboda yayi laushi sosai.
10863636	hau	Za ku daina kula da ni kamar yaro don kawai na sha Ingilishi?
10863637	hau	"Kash! Yi hakuri ginin ya tarwatse. Ina amfani da wasan wuta na sihiri. " "Yi hankali sosai a gaba, Link."
10863642	hau	Minus da minus zai zama plus.
10863643	hau	Roka ta fashe bayan wasu 'yan dakikoki.
10863645	hau	"Ina maka godiya sosai." "Kuma?"
10863646	hau	Wannan rashin adalci ne.
10863647	hau	Hakan ya yi muku kyau kwarai da gaske.
10863648	hau	Wannan magana ce mai kyau kwarai.
10863649	hau	Wancan wani tunani ne mai kyau.
10863650	hau	Dole ka dauki wannan hadarin.
10863653	hau	Na sami wasu tsoffin hotunan dangi lokacin da nake tsabtace kabad.
10863654	hau	Kada ka duba baya. Mai da hankali kan gaba.
10863655	hau	Maimakon a jefar da kayan adon ka, me zai hana ka ba da sadaka?
10863656	hau	Maimakon juya mun baya, meyasa baza ka kalle ni cikin ido kuma ka faɗa mun gaskiyar abin da ya faru?
10863657	hau	A lokacin hutu, shaguna da yawa na kara farashin su.
10863660	hau	Zai iya kasancewa da taimako.
10863661	hau	Idan ba kya son yin aure, bai kamata ki yi aure ba.
10863664	hau	Kawai ina son ni da ke mu samu farin ciki.
10863665	hau	Shin kun taɓa tukawa tare da ingantacciyar hanyar watsawa?
10863668	hau	"Pad See Ew" Abinci ne na Yan Thailand da ake samarwa daga shinkafa da Kuma noodles.
10863669	hau	Idan kun sha kofi mai narkewa ba kwa buƙatar tukunyar kofi.
10863670	hau	Akwai lokacin da na ke son zamowa tamkar kai.
10863671	hau	Lamari ne na tsaron kasa.
10863673	hau	Me yasa ba za mu tafi tare ba?
10863674	hau	An bai wa yaran damar sutura da kayan adon Halloween zuwa makaranta don bikin Halloween.
10863677	hau	Har yanzu tattalin arziƙin bai gama farfaɗowa ba daga matsalar kuɗaɗe da aka samu.
10863678	hau	Mutane suna zuwa makabarta a yau don girmama mamatan da suka mutu.
10863682	hau	Mata da Maza, yanzu mun sauka a filin jirgin saman Tokyo.
10863685	hau	Mai laifin yana cikinmu.
10863686	hau	Akwai cokali a nan.
10863688	hau	Dubban mutane sun mutu in Jafan.
10863691	hau	Motar da muka ara ta lalace lokacin da muke kan hanya.
10863694	hau	Sumbatarka da koken na da ɗaci.
10863697	hau	Wannan shirme ne.
10863699	hau	Na shirya abincin safe ma Dee.
10863700	hau	Anan, kuskure shine ruhin sasantawa.
10863703	hau	Dubanni sun mutu in Jafan.
10863705	hau	Wani hanya daban ma ƙasar Germany shine wani sabuwar jam'iyar siyasa a Germany.
10863706	hau	Ba kwa buƙatar yin hakan, shugaba.
10863707	hau	Baki ɗaya makomar nan kusa ta ke.
10863708	hau	Tana saka gishiri a cikin miyar dankalin.
10863709	hau	Muna ganin gefe ɗaya na wata a kowane lokaci.
10863710	hau	Dole mu canza gefen kafet da tsusa suka cinye.
10863711	hau	Ni daga Italiya ne.
10863712	hau	Bangaren fasassun madubin sun bazu a kasa.
10863713	hau	Na yi rashin wani aboki na kud da kud.
10863714	hau	Na ji daɗin lokacin.
10863715	hau	Bai kamata In bar nan ba.
10863716	hau	Ina da akwatun taimakon farko a banɗaki na.
10863719	hau	Ban sami haihuwa ba.
10863720	hau	Ba zan yi ƙara muku hayaniya ba.
10863721	hau	Ya kamata ki yi hakan da kanki.
10863722	hau	Ban san kuma me zan yi ba.
10863723	hau	Ku yi haƙuri, amma ina matuƙar son tafiya.
10863724	hau	Ina da jarabawan neman aiki da ke bukata in yi shiri.
10863725	hau	Bana ganin wannan ne kake ganin shine.
10863726	hau	Ina matukar bukatar mayar da hankali kan wannan.
10863728	hau	Ina ganin Ni kaɗai ya kamata in yi hakan.
10863729	hau	Farshin irin ya yi sama sosai, amma ya cancanta.
10863730	hau	Bana son zuwa Boston tare da ku.
10863731	hau	Bazan iya jinkiri ba yau.
10863732	hau	Ba zan kasance a wurin bikin buɗewa ba.
10863733	hau	Dama ce wacce ba kasafai ake samu ba.
10863734	hau	Za ka iya taya ni daukar wannan zuwa hawa na biyu?
10863737	hau	Za a nuna guntu fim a yayin bude taron.
10863740	hau	Canji na iya zama wani lokaci mai wuya, amma kuma yana iya bude sabbin dama kuma ya zama silar ci gaban mutum da ci gabansa.
10863741	hau	Menene la'adan ka?
10863742	hau	Na gyara wata ƙaramar hudar da ke jikin rufin.
10863749	hau	Waɗannan matakai ne na yanayin juyi.
10863752	hau	Kar ka ci abinci kamar aleɗe!
10863753	hau	Na manta yau Asabar.
10863754	hau	Sun fara haɗa wani sabuwar filin kamfani kusa da kogin.
10863755	hau	In haka ne manufar ainihi, tabbas zan san da haka.
10863756	hau	Dole a ajiye euro miliyan goma sha biyar a cikin shekaru huɗu masu zuwa.
10863760	hau	Japan na daga gabacin Asia.
10863763	hau	Kada ka manta ka ja numfashi.
10863764	hau	Bishiyoyin tufar suna huda da kaka.
10863765	hau	Wasan karshe na wasan ya kasance 3-1.
10863767	hau	Mun siya abincin yan ƙasar Sin.
10863768	hau	Mun ce a kawo mana abincin yan ƙasar Sin.
10863769	hau	A ina ne baka son zuwa?
10863770	hau	Kowa ya daki wawan.
10863773	hau	Na dauke shi tamkar abokina.
10863776	hau	Mama na ta fita waje.
10863777	hau	Mama na da baba na baza su manta da ni ba.
10863778	hau	Yana da karfi kamar shara'a.
10863779	hau	Kai ina jin daɗi yanzu.
10863780	hau	Zan iya yin shi yanzunnan idan kuna so nayi.
10863781	hau	A Boston ne Na girma.
10863782	hau	Da alama ya kamata na yi wannan ba.
10863783	hau	Mahaifiyata da mahaifina zasu ƙaunace ni ko da menene.
10863784	hau	Ki zo, mu gwada.
10863785	hau	Nurse din ta fada min cewa bai kamata ta cutar ba.
10863786	hau	Ya kamata ka dakata da yin hakan yanzun nan.
10863787	hau	Yaya ka iso nan?
10863788	hau	Wanene kake nema?
10863789	hau	Shin kuna da wasu iyali?
10863790	hau	Tana magana da Turanci.
10863794	hau	Ya kammala horon shi na zama soja.
10863795	hau	Dole ne a dauki matakai na bai daya.
10863796	hau	Bangarorin biyu sun cimma yarjejeniyar manufa nan da karshen watan Yuni.
10863799	hau	Idan kina da sha'awa, mu haɗu gobe mana.
10863800	hau	Matasan samari suna son yin wasanni na bidiyo.
10863802	hau	Bako a otal din kawai ya hau matakala.
10863805	hau	Yin maganar finafinai, me zai hana tafiya sinima da dare?
10863806	hau	Idan wannan ya ci gaba, zubar jinin zai karu.
10863816	hau	Da za ki zo yau, da zan ba ki franc dubu ɗaya.
10863819	hau	Zan zauna anan gaba ɗaya shekarar.
10863820	hau	Malamin ya sanar cewa an soke matakin larabci na 5 na wannan zangon karatun.
10863821	hau	Ba kowa annan.
10863824	hau	Kawo mini burodi, man shanu, ham da cuku.
10863826	hau	Tafki na farawa ne daga ruwa kaɗan.
10863827	hau	Canjin yanayin duniya shine ɗaya daga cikin babban barazana da bil adam ke fuskanta.
10863828	hau	Scientificungiyar kimiyya ta duniya ta bayyana karara cewa ayyukan ɗan adam tuni suna canza tsarin canjin yanayin duniya.
10863829	hau	Matsakaicin shekara na duniya ya karu da fiye da digiri 1.5 F tsakanin 1880 da 2012.
10863831	hau	Matsakaicin yanayin zafin Amurka ya karu da 1.3 ° F zuwa 1.9 ° F tun lokacin da rikodin ya fara a 1895; yawancin wannan karuwar ya faru ne tun kimanin shekara ta 1970.
10863832	hau	Shugaban zai ci gaba da aiki tare da Majalisa a duk inda yake don ci gaban tattalin arzikinmu tare da samar da ayyukan yi.
10863833	hau	Don shirya Amurkawa don ayyukan nan gaba da taimakawa wajen dawo da tsaro na aji, dole ne mu ilmantar da duniya kuma hakan yana farawa ne da tsarin makarantu mai ƙarfi.
10863836	hau	Ilimi mafi girma ba abin jin dadi bane.
10863837	hau	Fara farawa shine mataki na farko zuwa ga amintaccen ritaya.
10863838	hau	Akwai abun da zan iya taimaka da shi?
10863839	hau	Na zo don kai kawai.
10863840	hau	Jackie Chan ne tauraron wasannin sinima a Hong Kong.
10863841	hau	An tilasta musu guduwa.
10863842	hau	Me yasa baka fito daga cikin sanyi ba?
10863843	hau	Eh, Wallahi na rantse da wannan.
10863844	hau	Sun gana da ƴan jarida.
10863847	hau	Yi hankali kada a huda cikin bututun gas.
10863849	hau	Yana jiran sakamakon jarabawarsa don ya zaɓi kwas ɗin da ya dace a Jami'ar.
10863851	hau	Na ilmantu sosai akan kaina ta hanyar barin shan taba sigari.
10863859	hau	Ba zan kuma yin haka ba.
10863860	hau	Mu yi maganin wannan gaba daya.
10863861	hau	Mun kasa kai manufar mu na fari.
10863862	hau	Tafiyar mil-mil yana farawa daga taku ɗaya.
10863863	hau	Zahiri Fuskarsa ya nuna yana godiya.
10863865	hau	"Na yi mafarkin ka jiya." "Sosai? Kuna Me kuma nayi? "
10863869	hau	Kawuna Bob ya gyara agogo na kuma yanzu yana nuna lokaci daidai.
10863872	hau	Kamar yadda aka rubuta tsuntsayen na shirin kai mana hari a yanzu haka!
10863876	hau	Don Allah saki tsuntsayen da aka kama.
10863877	hau	"Ka cece ni, Dr. Rabbit!" "A'a." "Oh!" "A kai hari, yara!"
10863878	hau	Anna ta sami kyakkyawar dangantaka tare da Paul bayan sun kammala karatu.
10863881	hau	Yana sanye da jar ja; alama ce!
10863882	hau	Na yi imani cewa mutane sukan mai da hankali ga abubuwan da ba daidai ba.
10863886	hau	Wasu lokuta, kasancewa tare da ɓangare na uku zai iya sauƙaƙe abubuwa kuma ya ba da mafarki cewa komai lafiya.
10863887	hau	Da kyau, yaya game da wasu soyayyen ƙusa? Na tambaya, yaya game da wasu soyayyen farcen, eh?
10863888	hau	Nagode da zuwa, mutane na! Sai na gan ku a aji na gaba!
10863889	hau	Yaushe wannan ya fara?
10863894	hau	Sannu a hankali kuma ya ci nasara a tseren, amma lokaci da raƙuman ruwa ba sa jiran mutum.
10863895	hau	An gano wasu tsaffin silalla a wani tsohon kabari.
10863898	hau	Tafiyar da ta kawo ni nan kusan rashin imani ne.
10863902	hau	A ƙarshe ya kashe kansa ta hanyar faɗi akan takobin nasa.
10863905	hau	Akwai wadanda ke jayayya cewa kasancewar makamin nukiliya ya taimaka wajen wanzar da zaman lafiya.
10863907	hau	Kai ina mamakin wannan duniya da mutanan cikinta!
10863911	hau	Dabbobi ba abin wasa ba ne!
10863915	hau	Wanne injin bincike kake amfani dashi?
10863918	hau	Magoyan bayan su kalle shi ya buga kwallon cikin ragan.
10863922	hau	"Gidado nawa ne kuke da su kafin nazo?" "Ina da biyar ko shida."
10863926	hau	Iyayena ba masu kuɗi ba ne.
10863927	hau	Domin tsayawa da ƙafarsa, sai ya haɗa hannun da wasu manyan kamfanunuwa.
10863932	hau	Na yi tsammanin zan fahimce ki.
10863933	hau	Kar ka tofa yawu akan banguna.
10863934	hau	Kawar da ƙanƙanin son zuciya na iya adana dubunnan dalolin da za a iya bada basukan gidaje.
10863935	hau	"Yaya za mu nema gimbiyan da fitan karfin?" "Wata kila akwai makunnin a daya daga cikin dakunnan. Tuna mun in duba!"
10863938	hau	Na siyar da hoton akan yen 20,000.
10863939	hau	Kada ka yi min magana game da ita.
10863940	hau	Mata suna da gaskiya.
10863942	hau	Lokacin fara zubar dusar ƙanƙara.
10863943	hau	Gungun masu Waƙar rok sun lalata ɗakin otal ɗin.
10863944	hau	Wannan labarin yana da kyakkyawan karshe.
10863945	hau	Dila zai canza yana yi, amma zai cigaba da cin kaji.
10863949	hau	Yanzunnan ya zo.
10863950	hau	Ba na jin za mu iya dogara da shi.
10863951	hau	Zamu iya yin wannan wani lokaci?
10863952	hau	Shekara nawa ne kuka kasance lokacin da kuka daina gamtsuwa da Santa Claus?
10863953	hau	Ubangiji ya halicci duniya cikin kwanaki shida. Mutane ne kawai suka kirkiri kwanaki biyar na sati.
10863954	hau	Kar ka zauna akan kanta.
10863955	hau	Ba da wasa nake maka ba. Wasu mutane sun yi imanin cewar shekarun duniya dubu shida ne kacal.
10863958	hau	Babu wanda ya taɓa sanin ainihin abun dake faruwa a baya.
10863959	hau	Kamar wani abu zai iya faruwa yau.
10863960	hau	Ina kallon tsuntsaye.
10863961	hau	Zai dauki lokaci mai tsawo da kudi masu yawa domin cika tankin da iskar gas.
10863964	hau	Ina da dutse a takalmi.
10863965	hau	Wainar fulawar wani faifai ne da ke nuna abinda ya ragu na ta.
10863966	hau	Kada ka yi musu da matar nan lokacin da ta gaji.
10863969	hau	Katangar Roma nada manyan ƙofofi 12.
10863973	hau	Bana yanke gashinta ba.
10863974	hau	Gaskiya, Ina son ki.
10863975	hau	Wannan ne ƙarshen gwagwarmaya.
10863976	hau	Kasashe nawa ne suke da sunan da ya fara da harafin "Y"?
10863979	hau	Ina aiki daga Litinin har zuwa Asabar.
10863980	hau	Ba na koya musu ninƙaya.
10863981	hau	Wasu mazan ba sa iya sarrafa matan da suke da matsayi.
10863984	hau	Kuzo kuyi tunanin sa, fiza wani ginshiƙi ne wanda yake nuna yawan abin da kuka bari.
10863987	hau	Teburin ram na kusa da nawa.
10863988	hau	Koriya ta Kudu ta fi Koriya ta Arewa kyau sosai.
10863989	hau	Muna amfani da yammacin Kirsimeti a gidan babbar 'yarmu.
10863990	hau	Shirya taimakawa aboki.
10863993	hau	Wannan shi ne yanayi mara dadi, na sani.
10863997	hau	Karatuna zai kasance ranar Asabar mai zuwa, 29 ga Nuwamba, 2014, da ƙarfe 10:30 na safe.
10863998	hau	Na sayar da shi kuma na biya bashina.
10864002	hau	Ba a san takamaiman ranar da aka haifi Jesus ba.
10864003	hau	Ina maraba da ke ko wane lokaci a gidana.
10864005	hau	Carolina! Ba mamaki mu yi bacci cikin kwanyar hankali a daren nan.
10864008	hau	Kare na sarrafa zafin sa ta hanyar huci da harshen sa.
10864009	hau	Santa yana zaune a Arewacin Pole.
10864010	hau	Ina fatan zan iya yin shi.
10864011	hau	Ya sadaukar da lokacinsa wajen zane-zane, ba tare da tunanin abunda zai je ya komo ba.
10864014	hau	Musayar kayayyaki da aiyuka tsakanin kasashen biyu na karuwa.
10864015	hau	Ba zan iya matse lemon nan ba. Ya bushe.
10864018	hau	"Me ka ke son sani?" "Komai da komai."
10864022	hau	Addini ya taka muhimmiyar rawa a matsakaicin lokacin shekaru.
10864023	hau	Bari mu sha Coke ko ma rage zafi!
10864024	hau	Wannan kira ne na karshe ma wayanda suke jirgin sama 33 zuwa Boston, inda ake shiga a kofa ta 13A.
10864027	hau	Gaskiya baza ka samu wani kwararre da yafi a cikin Boston ba.
10864028	hau	Na kasa samun bayanin da nike nema.
10864029	hau	Wannan zai ba mu abin da muke so.
10864030	hau	Ko wane lokaci idan wani abu mara kyau ya faru, ni ake ɗorawa laifi.
10864032	hau	Ni ba dansanda ba ne.
10864033	hau	Zaɓin da kake da shi kawai.
10864034	hau	Zai iya zama naka, da farashin da ya dace.
10864035	hau	Na dinga jiyo ƙarar bindiga daga nesa.
10864038	hau	Bamuwa bukatar taimako.
10864040	hau	An yi shiru mai yawa.
10864043	hau	Duk za a magance matsalar, kun gani.
10864044	hau	Ba zan taba rokon in rayu ba.
10864045	hau	Tun dama kana da gata.
10864046	hau	Na yarda da kalubalenku.
10864047	hau	Ina so in gano wanda ke da alhakin.
10864048	hau	Ka rufe mana bakinka.
10864051	hau	Mu nutsu, jama'a.
10864052	hau	Ku biyu kunyi irin wannan kwalliyar ma'aurata.
10864053	hau	Muna da abinda za mu gyara.
10864054	hau	Ban san yadda suka hange ni ba.
10864055	hau	Kar kayi kuskure bari na.
10864056	hau	Kun ga, hakan fa zai zamar min matsala.
10864057	hau	Kin magana me kyau game da ni.
10864058	hau	Ina bukatar ki, sai gashi kin zo.
10864062	hau	Bana tsammanin muna da irin wancan lokacin.
10864063	hau	Bamuwa bukatar taimako a wannan lokacin.
10864064	hau	Gaskiya kun bata min lokaci.
10864067	hau	Na san fiye da yadda kuke tsammani.
10864068	hau	Ba ku yi kama da dope ba.
10864070	hau	Na yarda kin damu.
10864074	hau	Gaya min me yasa ka damu.
10864075	hau	Kai, ina sintir anan.
10864076	hau	Abayyane ya ke abinda ke faruwa anan.
10864077	hau	Bansan abunda yake wakana anan ba.
10864078	hau	Ba lallai bane kuyi bacci anan.
10864079	hau	Ina ƙoƙarin na sa ka mayar da hankali a nan.
10864080	hau	Dole kowa ya kasance a wani wuri.
10864081	hau	Ina tunanin na yi rashin babban hoto.
10864082	hau	Ina ganin suna so su rusa mazaunin.
10864083	hau	Muna da takardar sammaci na bincika gidanka.
10864084	hau	Nasan yadda kake aiki.
10864085	hau	Kin fita daga wasa na.
10864086	hau	Matsala ɗaya ya rage bamu magance ba.
10864087	hau	Ina so ka haɗu da masoyi na.
10864088	hau	Kin sanni fiye da yadda ki ke gani na.
10864091	hau	Na ji gasar tana da tsauri.
10864092	hau	Ba sai na yi bayanin kai na ba.
10864095	hau	Kai alade mai banƙyama.
10864096	hau	Ni ina da kyau wajen karatu.
10864097	hau	Kunnuwa na na wani irin kuka.
10864098	hau	Zai iya faɗa mana wani abu.
10864099	hau	Bana ganin hakan zai faru.
10864100	hau	Tun safe na ke cika na ke batsewa.
10864103	hau	Na zo ne in gan yadda kake.
10864105	hau	Abincin daren na jira.
10864106	hau	Kalla, Afwan, amma duk baku yi daidai ba.
10864107	hau	Kai ka san yadda za ka yi da abincin rana.
